comment,cleaned_text,confidence
"නැව ගිලුනත් බෑන්ඩ් චූන්!  #PiumiHansamali on fire while taken to""ඩොටේ"" Bandarawela  “චමුදිත මේකට උත්තර දියව් ලොන්ඩරිය,කට වක්කඩිය වගේ බොම්බායි මුටායි කාරයා""   තොට වැඩිය හොදයි යකෝ මාලුකාරයා, සල්ලී ඕනෙ නම් ගිහින් හිගාකාපන් චමුදිත   ලංකාවේ අපිට ආතල් වලින් අඩුවක් නැත #SriLanka","නැව ගිලුනත් බෑන්ඩ් චූන්! පිඋමිහංසංඅලි ඕන fire while taken to""ඩොටේ"" බණ්ඩාරවෙල “චමුදිත මේකට උත්තර දියව් ලොන්ඩරිය,කට වක්කඩිය වගේ බොම්බායි මුටායි කාරයා"" තොට වැඩිය හොදයි යකෝ මාලුකාරයා, සල්ලී ඕනෙ නම් ගිහින් හිගාකාපන් චමුදිත ලංකාවේ අපිට ආතල් වලින් අඩුවක් නැත ශ්‍රීලංකා",0.8853
@USER බාල බඩුවක් හදලා දේවිද?,බාල බඩුවක් හදලා දේවිද?,0.8853
@USER @USER  බඩුව යහනට සරම අහකට,බඩුව යහනට සරම අහකට,0.8853
"ස්ට්‍රේට් කොන්ඩෙ, පුම්බපු පුක, උස්සපු තං ඇති මරගනන් ෆෙයානස් ක්‍රීම් වලින් සුදුවී පංසල්,දංසැල් වලදී ඔබට නොම්බර් දික්කරාවි..හසුනොවන්න..","ස්ට්‍රේට් කොන්ඩෙ, පුම්බපු පුක, උස්සපු තං ඇති මරගනන් ෆෙයානස් ක්‍රීම් වලින් සුදුවී පංසල්,දංසැල් වලදී ඔබට නොම්බර් දික්කරාවි..හසුනොවන්න..",0.8853
කාමරේ තඩි මීයෙක්. horror movies මතක් වෙනවා  මේ යකා මාව කාලා තියේවිද දන්නේ නෑ උදේ වෙද්දී,කාමරේ තඩි මීයෙක්. horror මොවිඑස් මතක් වෙනවා මේ යකා මාව කාලා තියේවිද දන්නේ නෑ උදේ වෙද්දී,0.8853
මට වෙලාවකට හිතෙනවා  තඩි පොල්ලක් අරන් අහුවෙන අහුවෙන එකාට නෙලාගෙන යන්න,මට වෙලාවකට හිතෙනවා තඩි පොල්ලක් අරන් අහුවෙන අහුවෙන එකාට නෙලාගෙන යන්න,0.8853
උගේ අප්පාගේ හැඳින්වීමක් යකෝ ඒක  -තාම ඉගෙනගන්නවා.... part time ගගණගාමියෙක් මුට ගහන්ඩෝන මඩු වලිගෙන්,උගේ අප්පාගේ හැඳින්වීමක් යකෝ ඒක -තාම ඉගෙනගන්නවා.... part time ගගණගාමියෙක් මුට ගහන්ඩෝන මඩු වලිගෙන්,0.8853
පුක බොට් එකකුත් තියනවද එපාර  නෙතකින් තූ,පුක බොට් එකකුත් තියනවද එපාර නෙතකින් තූ,0.8853
@USER  @USER පකෝ. තොගේ කිරි රැවුලවත් නෑ. නිකන් මේවගෙපොර වෙන්න හදන්නෙපා. තෝ දන්නවනම් අදාල තැනකට දන්වපන්. මේවගෙ නිකන් වීරයො වෙන්නෙ නැතුව. නොදකින් සීනිබෝල පොන්නයෝ.,පකෝ. තොගේ කිරි රැවුලවත් නෑ. නිකන් මේවගෙපොර වෙන්න හදන්නෙපා. තෝ දන්නවනම් අදාල තැනකට දන්වපන්. මේවගෙ නිකන් වීරයො වෙන්නෙ නැතුව. නොදකින් සීනිබෝල පොන්නයෝ.,0.8853
"@USER ,  @USER  @USER මේ දැන්වීම් ගහපු වේසිගෙ පුතාලගේ අම්ම, තාත්තගේ ප්‍රජා අයිතිය අහෝසි කොරන්ට ඕනි මේ වගේ කාලකන්ණි ළමයි මේ රටට ජාතක කොරාට..!!!!",", මේ දැන්වීම් ගහපු වේසිගෙ පුතාලගේ අම්ම, තාත්තගේ ප්‍රජා අයිතිය අහෝසි කොරන්ට ඕනි මේ වගේ කාලකන්ණි ළමයි මේ රටට ජාතක කොරාට..!!!!",0.8853
Endgame  කැම් කොපි බලල කටයි පුකයි වහන් ඉන්න බැරි උන්!  තූ! නොදකින්!,එන්ද්ගමේ කැම් කොපි බලල කටයි පුකයි වහන් ඉන්න බැරි උන්! තූ! නොදකින්!,0.8853
"""හරි තමුසෙ ඔය කියන විදිහට රහට උයනවකො හෙට ඉදන්. හැබැයි මට උදෙට කන්න ඕනෙ 8 වෙද්දි""  මෙච්චර දවසක් වැ⁣ඩේ බැලන් එකට ගියා ඒත්, මගෙ කට පියන් ඉන්න බෑරි සීන් එක හින්ද වැ⁣ඩේ ටිකක් දෙල් වුනා අද .  වැඩේ කියන්නෙ ඔය ගෑනි කිව්වොත් කිව්වම තමයි.  මම මේ බයෙන් ඉන්නෙ හෙට ඉදන් උයන්න වෙයි කියල","""හරි තමුසෙ ඔය කියන විදිහට රහට උයනවකො හෙට ඉදන්. හැබැයි මට උදෙට කන්න ඕනෙ 8 වෙද්දි"" මෙච්චර දවසක් වැ⁣ඩේ බැලන් එකට ගියා ඒත්, මගෙ කට පියන් ඉන්න බෑරි සීන් එක හින්ද වැ⁣ඩේ ටිකක් දෙල් වුනා අද . වැඩේ කියන්නෙ ඔය ගෑනි කිව්වොත් කිව්වම තමයි. මම මේ බයෙන් ඉන්නෙ හෙට ඉදන් උයන්න වෙයි කියල",0.8852
RT  @USER : බතල නැති බතලේ ගල URL #lka #srilanka,රට් : බතල නැති බතලේ ගල උර්ල් ලක ශ්‍රීලංකා,0.8848
"@USER Heart attack එකක් හැදෙයි කියල මම නම් match බලන එක නැවැත්තුව, ඇයි යකෝ ඇගේ ලේ රත්වෙනවා මුන් කරන ගොන් වැඩ දැක්කම","Heart attack එකක් හැදෙයි කියල මම නම් match බලන එක නැවැත්තුව, ඇයි යකෝ ඇගේ ලේ රත්වෙනවා මුන් කරන ගොන් වැඩ දැක්කම",0.8848
@USER හා තඩී උල්කාවක්ම වැටියං,හා තඩී උල්කාවක්ම වැටියං,0.8848
බඩුව නම් ආවා තලගොයෙක් තමයි අඩුව,බඩුව නම් ආවා තලගොයෙක් තමයි අඩුව,0.8848
@USER අනේ පොන්න පකෝ මට කොහෙවත් නැති එකියක්ට හුකන්න ඕන නෑ.... තොට මුනට කිව්වා වගේ තාමා මේම දැම්මාම... එක පුක ඉරාගෙන දගලන්නේ ගෝතයා...,අනේ පොන්න පකෝ මට කොහෙවත් නැති එකියක්ට හුකන්න ඕන නෑ.... තොට මුනට කිව්වා වගේ තාමා මේම දැම්මාම... එක පුක ඉරාගෙන දගලන්නේ ගෝතයා...,0.8848
@USER  @USER ඊයා ඕයී. උබ මෙහේ ඉන්නකල් කරෙත් එක එකාගේ බඩු ගිලපු එක ඔහේ ගිහිල්ලා බඩු නාන්නත් පටන් ගත්තද? තෝ ඔහේට වෙලාම හිටපන්,ඊයා ඕයී. උබ මෙහේ ඉන්නකල් කරෙත් එක එකාගේ බඩු ගිලපු එක ඔහේ ගිහිල්ලා බඩු නාන්නත් පටන් ගත්තද? තෝ ඔහේට වෙලාම හිටපන්,0.8848
"@USER ඔව් මට වැඩේමයි උඹව seduce කරලා ළමයෙක් produce කරන්න, උඹ තමා මට ගෑන් බෑන් එකක් දෙන්න හැදුවේ@USER @USER","ඔව් මට වැඩේමයි උඹව seduce කරලා ළමයෙක් produce කරන්න, උඹ තමා මට ගෑන් බෑන් එකක් දෙන්න හැදුවේ",0.8848
