comment,label,cleaned_text
"ඒක නම් දරාගන්න අමාරු වෙයි බම් උට... රස්තියාදුකාරයා @USER  · 18 Jan 2020  @USER, @USER@USER රටේ නීතිය ගැන තෝ දන්නවද වඳ වේසිගේ පුතෝ ?  දන්නැත්තං ඉගෙනගං!  ජාතික වනසත්ත්ව හා තුරුලතා ආරක්ෂණ ආඥාපනත කියලා එකක් තියෙනවා. ඒකට අනුව ලංකාවේ හමුවන සර්ප විශේෂ 103න්, 98ක්ම ආරක්ෂිත සතුන්. (උග්‍ර විශ පහ හැර).  එහෙම තොට ඕන ඕන විදිහට මරන්න කොටන්න බෑ. නීතය ගැන කියන්න කලින් ඉගෙනගනිං බූරුවා!",harassment,"ඒක නම් දරාගන්න අමාරු වෙයි බම් උට... රස්තියාදුකාරයා · 18 ජන 2020 , රටේ නීතිය ගැන තෝ දන්නවද වඳ වේසිගේ පුතෝ ? දන්නැත්තං ඉගෙනගං! ජාතික වනසත්ත්ව හා තුරුලතා ආරක්ෂණ ආඥාපනත කියලා එකක් තියෙනවා. ඒකට අනුව ලංකාවේ හමුවන සර්ප විශේෂ 103න්, 98ක්ම ආරක්ෂිත සතුන්. (උග්‍ර විශ පහ හැර). එහෙම තොට ඕන ඕන විදිහට මරන්න කොටන්න බෑ. නීතය ගැන කියන්න කලින් ඉගෙනගනිං බූරුවා!"
"@USER ඒක නම් හරි අපේ අම්මගෙ මල්ලි කියන එකා ඉස්සර කන්නාඩි දාන කෙල්ලන්ට (ඊරිසියාවක් ආවම) බනින්නෙ පොට්ටි කියලා. පස්සේ උගේ දුවලා දෙන්නටම කන්නාඩි දාන්න උනා. තව ගම වටේම කෙල්ලන්ට වේසි, වේස ගෑනු කියලා බැන බැන හිටිය ගෑනුකෙනෙක්ගේ දුව අත්තටම ඒ වැඩේ කරනවා. හොදම වැඩේ ඇත්තටම එහෙම වෙන්න ඕන",harassment,"ඒක නම් හරි අපේ අම්මගෙ මල්ලි කියන එකා ඉස්සර කන්නාඩි දාන කෙල්ලන්ට (ඊරිසියාවක් ආවම) බනින්නෙ පොට්ටි කියලා. පස්සේ උගේ දුවලා දෙන්නටම කන්නාඩි දාන්න උනා. තව ගම වටේම කෙල්ලන්ට වේසි, වේස ගෑනු කියලා බැන බැන හිටිය ගෑනුකෙනෙක්ගේ දුව අත්තටම ඒ වැඩේ කරනවා. හොදම වැඩේ ඇත්තටම එහෙම වෙන්න ඕන"
@USER ඒක පුක අනුව තමයි තීරණය වෙන්නේ. රෙන පුකකට ඇයි බං උඹට ඔච්චර ඔරොප්පු,harassment,ඒක පුක අනුව තමයි තීරණය වෙන්නේ. රෙන පුකකට ඇයි බං උඹට ඔච්චර ඔරොප්පු
ඒක මගෙ වැරැද්ද.... කොහෙද යන ගොන් බඩුවකටනි sexy කියල තියෙන්නේ නොදකින්....,harassment,ඒක මගෙ වැරැද්ද.... කොහෙද යන ගොන් බඩුවකටනි sexy කියල තියෙන්නේ නොදකින්....
@USER  @USER ඒක රෝල් කරල පුකේ ගහගෙන පුක පොලොවෙ ගහගනින්. පවු යකෝ මූට නිකන් බලාපොරොත්තු දෙන්න එපා,harassment,ඒක රෝල් කරල පුකේ ගහගෙන පුක පොලොවෙ ගහගනින්. පවු යකෝ මූට නිකන් බලාපොරොත්තු දෙන්න එපා
@USER ඒක වෙනම කථාවක්. මට ඔය ගොං බඩුව කියන එක define කරල ඕනෙ..,harassment,ඒක වෙනම කථාවක්. මට ඔය ගොං බඩුව කියන එක define කරල ඕනෙ..
@USER ඒක හරි. උදේ ඉදන් මම බලාගෙන බල්ලො බැල්ලියෝ ටිකක් හෝ ගාල බුරනවා....  අවජාතක හැත්ත බොරු කර කර ඇත්ත හොරු රකිනවා  @USER  @USER,harassment,ඒක හරි. උදේ ඉදන් මම බලාගෙන බල්ලො බැල්ලියෝ ටිකක් හෝ ගාල බුරනවා.... අවජාතක හැත්ත බොරු කර කර ඇත්ත හොරු රකිනවා
"@USER ඒක හොඳයි.   එතකොට තමයි කියන්නේ, ""අපරාදේ ඌ අයින් වුණේ. උගෙන් තව වැඩ ගන්න තිබ්බා මේ ආයතනයට, ඌ සුපිරි වැඩ්ඩෙක්. පට්ටම අපරාදයක්"" කියල.  දිගටම පුක දෙන්න ගියොත්, ""මේ හුත්තිගේ පුතා නාකි වෙනකල් මේකට වෙල ඉන්නව. ⁣වැඩක් කරන්නත් බෑ. කාලකන්නි හුත්තෙක්."" කියල කියන්නේ.  දැන් මහින්දට කියන්නේ.",harassment,"ඒක හොඳයි. එතකොට තමයි කියන්නේ, ""අපරාදේ ඌ අයින් වුණේ. උගෙන් තව වැඩ ගන්න තිබ්බා මේ ආයතනයට, ඌ සුපිරි වැඩ්ඩෙක්. පට්ටම අපරාදයක්"" කියල. දිගටම පුක දෙන්න ගියොත්, ""මේ හුත්තිගේ පුතා නාකි වෙනකල් මේකට වෙල ඉන්නව. ⁣වැඩක් කරන්නත් බෑ. කාලකන්නි හුත්තෙක්."" කියල කියන්නේ. දැන් මහින්දට කියන්නේ."
@USER ඒකගෙ අම්ම හිටියනන් ඕක අනල කවල,harassment,ඒකගෙ අම්ම හිටියනන් ඕක අනල කවල
@USER  @USER ඒකට කියන්නෙ හැදියාව කියල බං.. උබට තේරුන් කරන්ඩ බෑ ඕව.. අනික කොහොමත් තෝ වගේ වාචාල නෑ ..මම නිස්සබ්ද අහිංසක කොලුවෙක්.. හැදිය බොල මාව බලාගෙනහරි.,harassment,ඒකට කියන්නෙ හැදියාව කියල බං.. උබට තේරුන් කරන්ඩ බෑ ඕව.. අනික කොහොමත් තෝ වගේ වාචාල නෑ ..මම නිස්සබ්ද අහිංසක කොලුවෙක්.. හැදිය බොල මාව බලාගෙනහරි.
@USER @USER  ඒකත් රටේ ඉන්න සුපිරිම බඩුව දාලා,harassment,ඒකත් රටේ ඉන්න සුපිරිම බඩුව දාලා
@USER  @USER ඒකනන් ගල්කෙප්ප .ලංසි බඩුවක් වගෙ කොන්ඩෙත් තඹවෙල හෙන මාන්දමික ලුක් එකක් තියෙන්නේ ..,harassment,ඒකනන් ගල්කෙප්ප .ලංසි බඩුවක් වගෙ කොන්ඩෙත් තඹවෙල හෙන මාන්දමික ලුක් එකක් තියෙන්නේ ..
@USER ඒකනම් ඇත්ත අක්කේ අම්ම අනලා කවද්දි නොකන ඒවත් කනව,harassment,ඒකනම් ඇත්ත අක්කේ අම්ම අනලා කවද්දි නොකන ඒවත් කනව
"@USER ඒකයි මේකයි සම්බන්ධ කරගන්න එපා. අන්තිමට මෙතන වටෙන් ඇවිත් පුක දෙන, හැංගි හොරා ඇවිත් පුක දෙන උන් වෙන වෙන කතා හදාගන්නවා ට්වීටි.   මේ මට ඇදෙද්දී හිතුන දෙයක්. සුරලොව පෙන්වලා තමයි දෙකම. ඔයා කියපු විදිහට ආකාර දෙකක්. අරුන්ටත් ඇති ඔය වගේම ලස්සන පැහැදිලි කිරීමක්",harassment,"ඒකයි මේකයි සම්බන්ධ කරගන්න එපා. අන්තිමට මෙතන වටෙන් ඇවිත් පුක දෙන, හැංගි හොරා ඇවිත් පුක දෙන උන් වෙන වෙන කතා හදාගන්නවා ට්වීටි. මේ මට ඇදෙද්දී හිතුන දෙයක්. සුරලොව පෙන්වලා තමයි දෙකම. ඔයා කියපු විදිහට ආකාර දෙකක්. අරුන්ටත් ඇති ඔය වගේම ලස්සන පැහැදිලි කිරීමක්"
